id_bureau,% Abs/Ins,Nom,% Voix/Ins,% Voix/Exp,Nom.1,% Voix/Ins.1,% Voix/Exp.1
01283_0006,50.08,MACRON,30.83,66.61,LE PEN,15.46,33.39
01283_0007,38.4,MACRON,33.86,60.23,LE PEN,22.36,39.77
01283_0008,50.8,MACRON,26.3,56.62,LE PEN,20.15,43.38
01283_0009,56.39,MACRON,29.49,74.0,LE PEN,10.36,26.0
01283_0010,24.54,MACRON,39.97,56.71,LE PEN,30.51,43.29
01283_0011,21.67,MACRON,28.33,39.53,LE PEN,43.33,60.47
01284_0001,16.11,MACRON,35.56,45.39,LE PEN,42.78,54.61
01285_0001,17.71,MACRON,50.75,64.89,LE PEN,27.46,35.11
01286_0001,22.51,MACRON,44.05,63.13,LE PEN,25.72,36.87
01286_0002,20.32,MACRON,39.84,56.57,LE PEN,30.58,43.43
01288_0001,22.93,MACRON,41.73,59.78,LE PEN,28.07,40.22
01288_0002,27.22,MACRON,38.17,57.08,LE PEN,28.7,42.92
01289_0001,30.86,MACRON,33.4,52.37,LE PEN,30.37,47.63
01289_0002,26.05,MACRON,41.11,60.6,LE PEN,26.73,39.4
01289_0003,25.99,MACRON,44.03,65.4,LE PEN,23.3,34.6
01289_0004,24.19,MACRON,45.6,66.33,LE PEN,23.15,33.67
01289_0005,22.47,MACRON,45.14,62.73,LE PEN,26.82,37.27
01290_0001,19.67,MACRON,37.62,51.51,LE PEN,35.41,48.49
01291_0001,13.39,MACRON,42.2,52.45,LE PEN,38.27,47.55
01293_0001,18.52,MACRON,34.07,46.0,LE PEN,40.0,54.0
01294_0001,22.48,MACRON,35.32,51.45,LE PEN,33.33,48.55
01295_0001,18.71,MACRON,30.07,40.06,LE PEN,44.99,59.94
01296_0001,27.36,MACRON,26.42,40.19,LE PEN,39.31,59.81
01297_0001,23.1,MACRON,32.92,46.85,LE PEN,37.34,53.15
01298_0001,14.91,MACRON,36.84,45.65,LE PEN,43.86,54.35
01299_0001,21.5,MACRON,35.99,49.01,LE PEN,37.44,50.99
01301_0001,21.68,MACRON,39.94,54.83,LE PEN,32.91,45.17
01301_0002,20.85,MACRON,43.04,57.96,LE PEN,31.22,42.04
01302_0001,23.61,MACRON,36.81,53.54,LE PEN,31.94,46.46
01303_0001,26.39,MACRON,31.4,46.14,LE PEN,36.64,53.86
01304_0001,28.35,MACRON,33.2,50.16,LE PEN,32.99,49.84
01305_0001,30.32,MACRON,38.34,59.02,LE PEN,26.62,40.98
01306_0001,27.33,MACRON,30.75,46.55,LE PEN,35.3,53.45
01307_0001,21.97,MACRON,38.41,55.36,LE PEN,30.97,44.64
01308_0001,32.88,MACRON,35.6,60.38,LE PEN,23.36,39.62
01309_0001,16.67,MACRON,33.33,42.31,LE PEN,45.45,57.69
01310_0001,16.79,MACRON,38.93,52.04,LE PEN,35.88,47.96
01311_0001,15.09,MACRON,32.08,39.53,LE PEN,49.06,60.47
01313_0001,27.99,MACRON,50.99,75.04,LE PEN,16.96,24.96
01313_0002,26.04,MACRON,56.1,80.22,LE PEN,13.84,19.78
01313_0003,29.63,MACRON,46.91,71.7,LE PEN,18.52,28.3
01313_0004,23.18,MACRON,56.16,77.13,LE PEN,16.65,22.87
01313_0005,21.63,MACRON,58.91,78.21,LE PEN,16.41,21.79
01314_0001,20.81,MACRON,32.46,45.07,LE PEN,39.55,54.93
01317_0001,16.06,MACRON,33.33,45.36,LE PEN,40.16,54.64
01318_0001,17.63,MACRON,37.23,48.25,LE PEN,39.93,51.75
01319_0001,16.03,MACRON,35.57,46.21,LE PEN,41.4,53.79
01320_0001,18.85,MACRON,41.28,54.74,LE PEN,34.13,45.26
01320_0002,23.92,MACRON,42.36,60.23,LE PEN,27.96,39.77
01321_0001,21.34,MACRON,42.25,58.81,LE PEN,29.59,41.19
01322_0001,24.55,MACRON,43.93,62.04,LE PEN,26.88,37.96
01322_0002,22.83,MACRON,48.01,66.37,LE PEN,24.32,33.63
01322_0003,22.81,MACRON,41.92,57.97,LE PEN,30.39,42.03
01323_0001,24.35,MACRON,34.83,49.61,LE PEN,35.37,50.39
01325_0001,19.74,MACRON,36.34,48.87,LE PEN,38.03,51.13
01328_0001,20.15,MACRON,38.52,52.07,LE PEN,35.46,47.93
01329_0001,21.77,MACRON,34.01,47.62,LE PEN,37.41,52.38
01330_0001,15.09,MACRON,44.03,57.85,LE PEN,32.08,42.15
01331_0001,19.59,MACRON,37.84,56.0,LE PEN,29.73,44.0
01332_0001,19.67,MACRON,37.54,52.16,LE PEN,34.43,47.84
01333_0001,24.68,MACRON,29.93,42.6,LE PEN,40.34,57.4
01333_0002,22.3,MACRON,41.55,58.96,LE PEN,28.92,41.04
01333_0003,22.24,MACRON,35.97,50.84,LE PEN,34.78,49.16
01334_0001,16.88,MACRON,32.7,42.23,LE PEN,44.73,57.77
01335_0001,19.57,MACRON,36.23,47.85,LE PEN,39.49,52.15
01336_0001,20.87,MACRON,37.18,51.46,LE PEN,35.07,48.54
01337_0001,19.98,MACRON,37.32,51.69,LE PEN,34.89,48.31
01338_0001,24.64,MACRON,31.92,45.82,LE PEN,37.76,54.18
01338_0002,32.43,MACRON,30.41,48.39,LE PEN,32.43,51.61
01339_0001,20.17,MACRON,49.23,66.32,LE PEN,25.0,33.68
01342_0001,18.53,MACRON,39.19,53.05,LE PEN,34.68,46.95
01343_0001,19.58,MACRON,33.67,46.71,LE PEN,38.42,53.29
01344_0001,22.1,MACRON,44.7,62.71,LE PEN,26.58,37.29
01344_0002,25.39,MACRON,47.43,69.51,LE PEN,20.81,30.49
01344_0003,25.8,MACRON,42.55,61.7,LE PEN,26.41,38.3
01344_0004,23.95,MACRON,43.35,64.74,LE PEN,23.61,35.26
01344_0005,24.53,MACRON,45.99,66.21,LE PEN,23.47,33.79
01345_0001,26.0,MACRON,29.36,43.91,LE PEN,37.51,56.09
01346_0001,17.45,MACRON,40.55,52.95,LE PEN,36.03,47.05
01347_0001,17.09,MACRON,44.95,58.36,LE PEN,32.08,41.64
01347_0002,19.53,MACRON,47.59,62.7,LE PEN,28.31,37.3
01348_0001,24.98,MACRON,35.92,51.16,LE PEN,34.29,48.84
01348_0002,25.88,MACRON,33.43,47.43,LE PEN,37.06,52.57
01349_0001,21.93,MACRON,39.04,54.55,LE PEN,32.53,45.45
01350_0001,22.56,MACRON,36.48,51.59,LE PEN,34.23,48.41
01350_0002,19.76,MACRON,38.76,53.23,LE PEN,34.05,46.77
01351_0001,21.93,MACRON,30.26,41.89,LE PEN,41.96,58.11
01352_0001,20.1,MACRON,36.84,51.68,LE PEN,34.45,48.32
01353_0001,19.54,MACRON,45.07,60.32,LE PEN,29.65,39.68
01354_0001,34.14,MACRON,43.26,69.96,LE PEN,18.58,30.04
01354_0002,30.11,MACRON,45.44,69.05,LE PEN,20.37,30.95
01354_0003,35.42,MACRON,42.8,70.03,LE PEN,18.32,29.97
01354_0004,29.94,MACRON,49.27,73.83,LE PEN,17.46,26.17
01355_0001,21.73,MACRON,31.15,44.4,LE PEN,39.01,55.6
01356_0001,16.11,MACRON,33.89,44.53,LE PEN,42.22,55.47
01357_0001,26.22,MACRON,39.33,60.69,LE PEN,25.47,39.31
01358_0001,19.64,MACRON,33.33,46.67,LE PEN,38.1,53.33
01359_0001,26.05,MACRON,32.56,46.67,LE PEN,37.21,53.33
01360_0001,22.58,MACRON,44.52,62.37,LE PEN,26.86,37.63
01361_0001,19.32,MACRON,36.45,48.99,LE PEN,37.96,51.01
01362_0001,15.83,MACRON,41.48,51.5,LE PEN,39.07,48.5
01363_0001,19.61,MACRON,37.25,50.44,LE PEN,36.6,49.56
01363_0002,23.85,MACRON,33.33,48.44,LE PEN,35.47,51.56
01364_0001,22.5,MACRON,32.51,45.91,LE PEN,38.31,54.09
01365_0001,23.72,MACRON,35.35,51.84,LE PEN,32.84,48.16
01366_0001,19.1,MACRON,32.2,43.07,LE PEN,42.56,56.93
01367_0001,20.0,MACRON,35.0,46.4,LE PEN,40.43,53.6
01368_0001,20.3,MACRON,36.24,49.32,LE PEN,37.25,50.68
01369_0001,21.89,MACRON,43.38,63.78,LE PEN,24.64,36.22
01370_0001,31.19,MACRON,35.45,57.65,LE PEN,26.04,42.35
01371_0001,24.06,MACRON,35.15,50.76,LE PEN,34.1,49.24
01372_0001,26.61,MACRON,37.82,56.49,LE PEN,29.13,43.51
01373_0001,18.86,MACRON,36.77,49.27,LE PEN,37.86,50.73
01374_0001,17.74,MACRON,40.19,53.16,LE PEN,35.41,46.84
01375_0001,17.53,MACRON,37.72,50.0,LE PEN,37.72,50.0
01376_0001,28.95,MACRON,44.24,66.58,LE PEN,22.2,33.42
01376_0002,29.37,MACRON,35.71,55.75,LE PEN,28.35,44.25
01378_0001,21.42,MACRON,34.07,46.18,LE PEN,39.7,53.82
01378_0002,22.6,MACRON,32.01,44.26,LE PEN,40.31,55.74
01379_0001,23.28,MACRON,23.09,32.89,LE PEN,47.11,67.11
01380_0001,19.85,MACRON,35.45,46.7,LE PEN,40.46,53.3
01381_0001,23.17,MACRON,29.57,41.63,LE PEN,41.46,58.37
01382_0001,20.48,MACRON,41.37,54.21,LE PEN,34.94,45.79
01383_0001,24.8,MACRON,32.1,45.34,LE PEN,38.7,54.66
01384_0001,35.96,MACRON,23.51,39.64,LE PEN,35.79,60.36
01384_0002,27.24,MACRON,29.4,44.83,LE PEN,36.18,55.17
01385_0001,19.39,MACRON,42.47,57.12,LE PEN,31.89,42.88
01386_0001,19.31,MACRON,41.84,56.17,LE PEN,32.64,43.83
01387_0001,14.45,MACRON,31.21,38.03,LE PEN,50.87,61.97
01388_0001,24.23,MACRON,31.37,44.71,LE PEN,38.8,55.29
01389_0001,24.14,MACRON,32.93,46.36,LE PEN,38.1,53.64
01389_0002,20.19,MACRON,33.74,45.6,LE PEN,40.24,54.4
01390_0001,19.79,MACRON,27.89,36.08,LE PEN,49.42,63.92
01391_0001,16.99,MACRON,36.29,48.21,LE PEN,39.0,51.79
01392_0001,17.93,MACRON,36.45,48.16,LE PEN,39.24,51.84
01393_0001,15.44,MACRON,36.02,45.74,LE PEN,42.73,54.26
01396_0001,25.51,MACRON,30.27,43.84,LE PEN,38.78,56.16
01397_0001,27.99,MACRON,46.32,67.38,LE PEN,22.42,32.62
01398_0001,20.58,MACRON,37.98,50.58,LE PEN,37.12,49.42
01399_0001,29.69,MACRON,44.29,67.39,LE PEN,21.43,32.61
01400_0001,20.0,MACRON,34.62,48.39,LE PEN,36.92,51.61
01401_0001,21.81,MACRON,51.33,70.64,LE PEN,21.33,29.36
01402_0001,20.75,MACRON,28.85,39.14,LE PEN,44.86,60.86
01403_0001,24.72,MACRON,30.82,44.95,LE PEN,37.75,55.05
01404_0001,20.8,MACRON,34.4,48.31,LE PEN,36.8,51.69
01405_0001,24.81,MACRON,31.48,45.28,LE PEN,38.04,54.72
01406_0001,15.22,MACRON,39.13,51.92,LE PEN,36.23,48.08
01407_0001,26.2,MACRON,38.62,57.08,LE PEN,29.04,42.92
01408_0001,24.58,MACRON,32.53,48.22,LE PEN,34.94,51.78
01410_0001,22.22,MACRON,36.63,52.98,LE PEN,32.51,47.02
01411_0001,12.69,MACRON,29.95,37.82,LE PEN,49.24,62.18
01412_0001,17.85,MACRON,39.82,51.79,LE PEN,37.07,48.21
01415_0001,20.86,MACRON,32.78,45.21,LE PEN,39.74,54.79
01416_0001,30.48,MACRON,25.54,39.14,LE PEN,39.7,60.86
01418_0001,19.52,MACRON,47.0,62.46,LE PEN,28.24,37.54
01419_0001,26.11,MACRON,45.41,66.05,LE PEN,23.34,33.95
01419_0002,31.88,MACRON,46.11,71.16,LE PEN,18.69,28.84
01419_0003,24.7,MACRON,52.52,74.64,LE PEN,17.84,25.36
01420_0001,29.67,MACRON,29.48,44.1,LE PEN,37.37,55.9
01421_0001,19.93,MACRON,29.98,40.15,LE PEN,44.69,59.85
01422_0001,19.98,MACRON,39.34,54.26,LE PEN,33.15,45.74
01423_0001,16.05,MACRON,41.85,54.33,LE PEN,35.19,45.67
01424_0001,17.58,MACRON,44.27,58.93,LE PEN,30.85,41.07
01425_0001,20.5,MACRON,38.49,51.4,LE PEN,36.4,48.6
01426_0001,19.52,MACRON,43.06,60.08,LE PEN,28.61,39.92
01426_0002,23.05,MACRON,34.48,48.4,LE PEN,36.76,51.6
01426_0003,22.77,MACRON,35.64,51.67,LE PEN,33.33,48.33
01427_0001,25.28,MACRON,44.59,65.27,LE PEN,23.73,34.73
01427_0002,26.58,MACRON,39.66,59.78,LE PEN,26.69,40.22
01427_0003,26.38,MACRON,45.11,66.8,LE PEN,22.42,33.2
01427_0004,23.25,MACRON,43.09,60.34,LE PEN,28.32,39.66
01428_0001,16.82,MACRON,35.51,45.24,LE PEN,42.99,54.76
01429_0001,17.39,MACRON,30.63,40.36,LE PEN,45.26,59.64
01430_0001,22.35,MACRON,34.59,46.96,LE PEN,39.06,53.04
01431_0001,19.63,MACRON,35.09,49.08,LE PEN,36.4,50.92
01432_0001,12.55,MACRON,39.16,50.0,LE PEN,39.16,50.0
01433_0001,22.28,MACRON,23.32,32.37,LE PEN,48.7,67.63
01434_0001,15.96,MACRON,37.35,47.88,LE PEN,40.66,52.12
01435_0001,31.85,MACRON,41.2,65.0,LE PEN,22.19,35.0
01436_0001,23.86,MACRON,54.83,76.89,LE PEN,16.48,23.11
01437_0001,17.42,MACRON,30.32,39.83,LE PEN,45.81,60.17
01439_0001,22.54,MACRON,39.44,54.9,LE PEN,32.39,45.1
01441_0001,19.67,MACRON,29.4,39.01,LE PEN,45.96,60.99
01443_0001,22.76,MACRON,37.15,52.33,LE PEN,33.84,47.67
01443_0002,24.87,MACRON,39.45,55.9,LE PEN,31.12,44.1
01443_0003,25.31,MACRON,39.45,57.1,LE PEN,29.65,42.9
01443_0004,21.64,MACRON,38.03,51.49,LE PEN,35.82,48.51
01444_0001,27.25,MACRON,25.64,39.5,LE PEN,39.27,60.5
01445_0001,18.83,MACRON,39.18,51.71,LE PEN,36.58,48.29
01446_0001,18.2,MACRON,34.76,45.2,LE PEN,42.15,54.8
01447_0001,22.43,MACRON,32.83,46.62,LE PEN,37.59,53.38
01448_0001,24.46,MACRON,35.25,52.41,LE PEN,32.01,47.59
01449_0001,21.97,MACRON,33.56,46.75,LE PEN,38.24,53.25
01450_0001,20.56,MACRON,38.71,52.55,LE PEN,34.95,47.45
01450_0002,22.47,MACRON,33.9,46.3,LE PEN,39.32,53.7
01450_0003,20.9,MACRON,39.33,54.75,LE PEN,32.51,45.25
01450_0004,23.21,MACRON,31.67,48.03,LE PEN,34.27,51.97
01451_0001,29.06,MACRON,35.76,54.29,LE PEN,30.12,45.71
01451_0002,20.66,MACRON,44.76,60.88,LE PEN,28.76,39.12
01451_0003,17.04,MACRON,44.3,56.78,LE PEN,33.73,43.22
01451_0004,18.2,MACRON,47.53,64.02,LE PEN,26.72,35.98
01451_0005,22.99,MACRON,41.12,57.36,LE PEN,30.57,42.64
01452_0001,24.33,MACRON,27.66,39.42,LE PEN,42.51,60.58
01453_0001,27.23,MACRON,30.48,47.72,LE PEN,33.39,52.28
01454_0001,21.66,MACRON,29.56,40.49,LE PEN,43.46,59.51
01456_0001,11.59,MACRON,53.62,71.15,LE PEN,21.74,28.85
01457_0001,30.01,MACRON,35.52,54.68,LE PEN,29.44,45.32
01457_0002,23.58,MACRON,37.45,52.93,LE PEN,33.31,47.07
02001_0001,22.42,MACRON,21.13,28.77,LE PEN,52.32,71.23
02002_0001,22.88,MACRON,20.14,27.67,LE PEN,52.63,72.33
02003_0001,16.89,MACRON,33.33,42.44,LE PEN,45.21,57.56
02003_0002,21.98,MACRON,25.79,35.7,LE PEN,46.45,64.3
02004_0001,17.81,MACRON,32.88,42.48,LE PEN,44.52,57.52
02005_0001,19.44,MACRON,30.41,40.59,LE PEN,44.51,59.41
02006_0001,17.97,MACRON,22.58,30.06,LE PEN,52.53,69.94
02007_0001,7.92,MACRON,40.59,48.81,LE PEN,42.57,51.19
02008_0001,23.42,MACRON,24.32,35.06,LE PEN,45.05,64.94
02009_0001,21.45,MACRON,21.45,29.45,LE PEN,51.37,70.55
02010_0001,16.67,MACRON,27.78,34.31,LE PEN,53.17,65.69
02011_0001,26.67,MACRON,29.12,43.36,LE PEN,38.04,56.64
02012_0001,29.09,MACRON,29.09,42.11,LE PEN,40.0,57.89
02013_0001,23.43,MACRON,29.37,40.09,LE PEN,43.89,59.91
02014_0001,20.07,MACRON,28.75,39.55,LE PEN,43.94,60.45
02015_0001,7.81,MACRON,34.38,38.6,LE PEN,54.69,61.4
02016_0001,16.87,MACRON,25.3,33.87,LE PEN,49.4,66.13
02017_0001,22.82,MACRON,24.27,34.97,LE PEN,45.15,65.03
02018_0001,29.34,MACRON,25.65,39.06,LE PEN,40.01,60.94
02018_0002,17.26,MACRON,24.37,32.0,LE PEN,51.78,68.0
02018_0003,19.81,MACRON,29.25,40.52,LE PEN,42.92,59.48
02019_0001,21.83,MACRON,30.63,41.43,LE PEN,43.31,58.57
02020_0001,20.65,MACRON,26.36,34.64,LE PEN,49.73,65.36
02021_0001,12.16,MACRON,27.03,32.26,LE PEN,56.76,67.74
02022_0001,26.3,MACRON,29.05,42.04,LE PEN,40.06,57.96
02023_0001,26.8,MACRON,30.93,49.18,LE PEN,31.96,50.82
02024_0001,20.51,MACRON,30.77,41.38,LE PEN,43.59,58.62
02025_0001,14.69,MACRON,24.13,31.51,LE PEN,52.45,68.49
02027_0001,25.4,MACRON,24.87,35.61,LE PEN,44.97,64.39
02028_0001,21.28,MACRON,27.55,38.89,LE PEN,43.3,61.11
02028_0002,20.08,MACRON,27.22,37.03,LE PEN,46.28,62.97
02029_0001,25.3,MACRON,26.51,39.05,LE PEN,41.37,60.95
02030_0001,19.91,MACRON,24.54,32.92,LE PEN,50.0,67.08
02031_0001,20.14,MACRON,16.16,20.85,LE PEN,61.36,79.15
02032_0001,24.61,MACRON,17.28,24.09,LE PEN,54.45,75.91
02033_0001,31.46,MACRON,24.72,40.0,LE PEN,37.08,60.0
02034_0001,20.69,MACRON,24.14,31.34,LE PEN,52.87,68.66
02035_0001,17.26,MACRON,27.92,35.48,LE PEN,50.76,64.52
02036_0001,11.48,MACRON,32.79,39.22,LE PEN,50.82,60.78
02037_0001,20.93,MACRON,26.26,36.47,LE PEN,45.74,63.53
02038_0001,15.87,MACRON,15.87,21.28,LE PEN,58.73,78.72
02039_0001,13.22,MACRON,27.27,33.0,LE PEN,55.37,67.0
02040_0001,21.68,MACRON,25.87,35.24,LE PEN,47.55,64.76
02041_0001,23.94,MACRON,27.17,38.95,LE PEN,42.58,61.05
02042_0001,19.26,MACRON,25.0,35.07,LE PEN,46.28,64.93
02043_0001,20.0,MACRON,24.0,30.0,LE PEN,56.0,70.0
02044_0001,21.43,MACRON,21.43,31.58,LE PEN,46.43,68.42
02046_0001,15.68,MACRON,26.84,34.24,LE PEN,51.54,65.76
02047_0001,14.91,MACRON,21.05,26.09,LE PEN,59.65,73.91
02048_0001,17.24,MACRON,20.69,30.51,LE PEN,47.13,69.49
02049_0001,20.59,MACRON,26.9,36.62,LE PEN,46.57,63.38
02050_0001,22.69,MACRON,20.38,27.75,LE PEN,53.08,72.25
02051_0001,26.99,MACRON,28.72,43.92,LE PEN,36.68,56.08
02052_0001,26.72,MACRON,24.14,36.36,LE PEN,42.24,63.64
02053_0001,19.2,MACRON,40.18,54.22,LE PEN,33.93,45.78
02053_0002,20.39,MACRON,34.21,45.22,LE PEN,41.45,54.78
02053_0003,25.29,MACRON,34.48,48.39,LE PEN,36.78,51.61
02054_0001,26.84,MACRON,32.41,49.04,LE PEN,33.67,50.96
02055_0001,17.24,MACRON,22.99,30.3,LE PEN,52.87,69.7
02056_0001,22.79,MACRON,19.12,27.08,LE PEN,51.47,72.92
02057_0001,22.97,MACRON,21.95,30.31,LE PEN,50.46,69.69
02058_0001,20.22,MACRON,27.26,36.3,LE PEN,47.83,63.7
02059_0001,38.57,MACRON,19.11,33.04,LE PEN,38.74,66.96
02059_0002,33.78,MACRON,14.56,23.77,LE PEN,46.7,76.23
02059_0003,31.59,MACRON,22.13,35.41,LE PEN,40.37,64.59
02060_0001,16.11,MACRON,24.64,30.95,LE PEN,54.98,69.05
02061_0001,23.44,MACRON,15.79,22.15,LE PEN,55.5,77.85
02062_0001,25.93,MACRON,21.3,31.51,LE PEN,46.3,68.49
02063_0001,15.81,MACRON,20.59,26.67,LE PEN,56.62,73.33
02064_0001,30.08,MACRON,27.75,42.16,LE PEN,38.07,57.84
02064_0002,27.34,MACRON,30.96,46.53,LE PEN,35.58,53.47
02064_0003,30.72,MACRON,31.97,49.05,LE PEN,33.21,50.95
02065_0001,24.02,MACRON,22.27,31.29,LE PEN,48.91,68.71
02066_0001,24.55,MACRON,22.16,33.33,LE PEN,44.31,66.67
02067_0001,16.57,MACRON,33.73,41.61,LE PEN,47.34,58.39
02068_0001,15.94,MACRON,13.04,16.67,LE PEN,65.22,83.33
02069_0001,13.98,MACRON,25.81,32.88,LE PEN,52.69,67.12
02070_0001,21.05,MACRON,29.24,39.53,LE PEN,44.74,60.47
02071_0001,17.96,MACRON,33.06,43.2,LE PEN,43.47,56.8
02072_0001,17.27,MACRON,30.22,39.62,LE PEN,46.04,60.38
02073_0001,21.43,MACRON,23.96,31.8,LE PEN,51.38,68.2
02074_0001,25.06,MACRON,19.95,29.66,LE PEN,47.33,70.34
02075_0001,13.55,MACRON,29.68,38.98,LE PEN,46.45,61.02
02076_0001,13.91,MACRON,33.91,41.94,LE PEN,46.96,58.06
02077_0001,23.72,MACRON,29.81,43.26,LE PEN,39.1,56.74
02078_0001,22.12,MACRON,16.81,22.89,LE PEN,56.64,77.11
02079_0001,17.09,MACRON,31.62,40.66,LE PEN,46.15,59.34
02080_0001,16.22,MACRON,44.4,60.21,LE PEN,29.34,39.79
02081_0001,23.78,MACRON,24.07,33.47,LE PEN,47.85,66.53
02082_0001,16.13,MACRON,35.48,45.83,LE PEN,41.94,54.17
02083_0001,21.25,MACRON,21.79,29.17,LE PEN,52.93,70.83
02084_0001,14.04,MACRON,35.96,45.07,LE PEN,43.82,54.93
02085_0001,22.64,MACRON,30.66,42.58,LE PEN,41.35,57.42
02086_0001,24.42,MACRON,26.09,37.32,LE PEN,43.83,62.68
02087_0001,14.29,MACRON,14.29,20.0,LE PEN,57.14,80.0
02088_0001,7.41,MACRON,33.33,39.13,LE PEN,51.85,60.87
02089_0001,21.72,MACRON,30.46,41.71,LE PEN,42.57,58.29
02090_0001,20.95,MACRON,34.46,45.13,LE PEN,41.89,54.87
02091_0001,12.31,MACRON,36.92,48.0,LE PEN,40.0,52.0
02093_0001,28.14,MACRON,22.61,34.33,LE PEN,43.25,65.67
02094_0001,17.78,MACRON,30.83,41.26,LE PEN,43.89,58.74
02095_0001,24.69,MACRON,24.58,35.76,LE PEN,44.16,64.24
02095_0002,32.44,MACRON,21.37,34.22,LE PEN,41.09,65.78
02095_0003,33.85,MACRON,24.13,38.88,LE PEN,37.94,61.12
02095_0004,29.5,MACRON,17.77,27.27,LE PEN,47.37,72.73
02096_0001,18.98,MACRON,31.39,43.0,LE PEN,41.61,57.0
02097_0001,20.0,MACRON,22.05,31.62,LE PEN,47.69,68.38
02098_0001,19.71,MACRON,36.86,47.87,LE PEN,40.15,52.13
02099_0001,16.04,MACRON,26.74,35.97,LE PEN,47.59,64.03
02100_0001,23.89,MACRON,13.27,18.75,LE PEN,57.52,81.25
02101_0001,21.97,MACRON,25.76,34.34,LE PEN,49.24,65.66
02102_0001,15.67,MACRON,44.03,55.14,LE PEN,35.82,44.86
02103_0001,24.02,MACRON,24.78,34.97,LE PEN,46.09,65.03
02104_0001,10.23,MACRON,59.09,70.27,LE PEN,25.0,29.73
02105_0001,23.57,MACRON,28.66,39.13,LE PEN,44.59,60.87
02106_0001,21.7,MACRON,20.94,28.39,LE PEN,52.83,71.61
02107_0001,26.03,MACRON,16.44,25.53,LE PEN,47.95,74.47
02108_0001,11.3,MACRON,38.26,51.76,LE PEN,35.65,48.24
02109_0001,20.68,MACRON,27.2,35.82,LE PEN,48.73,64.18
02110_0001,24.55,MACRON,25.89,36.46,LE PEN,45.12,63.54
02111_0001,22.41,MACRON,23.35,32.21,LE PEN,49.15,67.79
02112_0001,25.66,MACRON,26.59,37.57,LE PEN,44.19,62.43
02114_0001,23.18,MACRON,31.94,45.86,LE PEN,37.71,54.14
02115_0001,20.0,MACRON,25.0,33.9,LE PEN,48.75,66.1
02116_0001,24.81,MACRON,33.83,47.37,LE PEN,37.59,52.63
02117_0001,18.46,MACRON,33.85,43.14,LE PEN,44.62,56.86
02118_0001,16.33,MACRON,25.51,32.47,LE PEN,53.06,67.53
02119_0001,22.22,MACRON,21.37,28.9,LE PEN,52.56,71.1
02120_0001,12.41,MACRON,33.1,40.34,LE PEN,48.97,59.66
02121_0001,22.42,MACRON,21.21,29.41,LE PEN,50.91,70.59
02122_0001,15.91,MACRON,47.73,60.0,LE PEN,31.82,40.0
02123_0001,13.22,MACRON,26.87,33.7,LE PEN,52.86,66.3
02124_0001,21.12,MACRON,27.13,36.27,LE PEN,47.67,63.73
02125_0001,26.63,MACRON,28.99,45.37,LE PEN,34.91,54.63
02126_0001,25.14,MACRON,24.32,34.09,LE PEN,47.03,65.91
02127_0001,31.79,MACRON,21.85,35.48,LE PEN,39.74,64.52
02128_0001,22.85,MACRON,35.98,50.42,LE PEN,35.38,49.58
02129_0001,18.52,MACRON,40.74,73.33,LE PEN,14.81,26.67
02130_0001,14.56,MACRON,24.68,31.45,LE PEN,53.8,68.55
02131_0001,24.35,MACRON,28.16,41.15,LE PEN,40.27,58.85
02131_0002,23.95,MACRON,29.03,40.98,LE PEN,41.81,59.02
02132_0001,13.51,MACRON,38.51,49.14,LE PEN,39.86,50.86
02133_0001,21.78,MACRON,21.45,28.76,LE PEN,53.14,71.24
02134_0001,20.0,MACRON,27.7,36.81,LE PEN,47.56,63.19
02135_0001,21.14,MACRON,19.24,25.74,LE PEN,55.52,74.26
02135_0002,20.92,MACRON,23.53,30.77,LE PEN,52.94,69.23
02136_0001,20.0,MACRON,26.92,36.46,LE PEN,46.92,63.54
02137_0001,22.68,MACRON,28.87,38.89,LE PEN,45.36,61.11
02138_0001,14.48,MACRON,33.1,41.03,LE PEN,47.59,58.97
02139_0001,19.11,MACRON,26.04,34.43,LE PEN,49.58,65.57
02140_0001,21.38,MACRON,21.38,29.82,LE PEN,50.31,70.18
02141_0001,27.08,MACRON,22.54,32.39,LE PEN,47.05,67.61
02141_0002,28.67,MACRON,27.99,41.19,LE PEN,39.97,58.81
02142_0001,19.51,MACRON,27.32,38.36,LE PEN,43.9,61.64
02143_0001,25.0,MACRON,25.0,34.38,LE PEN,47.73,65.63
02144_0001,23.21,MACRON,34.82,48.15,LE PEN,37.5,51.85
02145_0001,18.68,MACRON,24.62,32.84,LE PEN,50.33,67.16
02146_0001,18.75,MACRON,39.06,54.35,LE PEN,32.81,45.65
02148_0001,13.74,MACRON,26.37,32.88,LE PEN,53.85,67.12
02149_0001,7.84,MACRON,47.06,54.55,LE PEN,39.22,45.45
02150_0001,20.0,MACRON,24.0,30.0,LE PEN,56.0,70.0
02151_0001,15.66,MACRON,40.96,53.13,LE PEN,36.14,46.88
02152_0001,25.71,MACRON,25.71,36.73,LE PEN,44.29,63.27
02153_0001,20.0,MACRON,35.34,51.19,LE PEN,33.7,48.81
02153_0002,23.48,MACRON,28.7,39.29,LE PEN,44.35,60.71
02154_0001,24.19,MACRON,29.84,43.79,LE PEN,38.31,56.21
02155_0001,12.69,MACRON,36.57,46.67,LE PEN,41.79,53.33
02156_0001,16.67,MACRON,27.56,35.54,LE PEN,50.0,64.46
